codigoDeBarras|idLivro|exemplar|dataAquisicaoExemplar|dataCadastroSistema|classificacao|areaConhecimento|autores|titulo|ano|isbn|editora|paginas
97500436|312850|7|27/01/2017|13/03/2017|005.8 W947s Ac.312850|COMPUTADORES - MEDIDAS DE SEGURANÇA|WRIGHTSON, Tyler. |Segurança de redes sem fio:   guia do iniciante. |2014|9788582601556|Porto Alegre, RS; Bookman|340
97453742|300158|1|31/10/2013|25/11/2014|944.04072 H941p Ac.300158|FRANÇA - HISTÓRIA - REVOLUÇÃO, 1789 - 1799|HUNT, Lynn Avery. |Política, cultura e classe na Revolução Francesa. |2007|9788535909791|São Paulo: Cia das Letras|342
97453743|300158|2|31/10/2013|25/11/2014|944.04072 H941p Ac.300158|FRANÇA - HISTÓRIA - REVOLUÇÃO, 1789 - 1799|HUNT, Lynn Avery. |Política, cultura e classe na Revolução Francesa. |2007|9788535909791|São Paulo: Cia das Letras|342
97500205|287293|1|27/01/2017|09/03/2017|658.575 B355p Ac.287293|PRODUTOS NOVOS|BAXTER, Mike. |Projeto de produto:   guia prático para o design de novos produtos . |2011|9788521206149|3. ed. São Paulo: Edgar Blücher|342
97456845|301076|1|28/11/2014|12/02/2015|004.6026 C929 Ac.301076|INTERNET - LEIS|VIEIRA, Jair Lot. |Crimes na internet:   interpretados pelos tribunais: repertório de jurisprudência e legislação. |2009|9788572836524|Bauru, SP: EDIPRO|342
97456846|301076|2|28/11/2014|12/02/2015|004.6026 C929 Ac.301076|INTERNET - LEIS|VIEIRA, Jair Lot. |Crimes na internet:   interpretados pelos tribunais: repertório de jurisprudência e legislação. |2009|9788572836524|Bauru, SP: EDIPRO|342
97456847|301076|3|28/11/2014|12/02/2015|004.6026 C929 Ac.301076|INTERNET - LEIS|VIEIRA, Jair Lot. |Crimes na internet:   interpretados pelos tribunais: repertório de jurisprudência e legislação. |2009|9788572836524|Bauru, SP: EDIPRO|342
97456848|301076|4|28/11/2014|12/02/2015|004.6026 C929 Ac.301076|INTERNET - LEIS|VIEIRA, Jair Lot. |Crimes na internet:   interpretados pelos tribunais: repertório de jurisprudência e legislação. |2009|9788572836524|Bauru, SP: EDIPRO|342
97456849|301076|5|28/11/2014|12/02/2015|004.6026 C929 Ac.301076|INTERNET - LEIS|VIEIRA, Jair Lot. |Crimes na internet:   interpretados pelos tribunais: repertório de jurisprudência e legislação. |2009|9788572836524|Bauru, SP: EDIPRO|342
97456850|301076|6|28/11/2014|12/02/2015|004.6026 C929 Ac.301076|INTERNET - LEIS|VIEIRA, Jair Lot. |Crimes na internet:   interpretados pelos tribunais: repertório de jurisprudência e legislação. |2009|9788572836524|Bauru, SP: EDIPRO|342
97456851|301076|7|28/11/2014|12/02/2015|004.6026 C929 Ac.301076|INTERNET - LEIS|VIEIRA, Jair Lot. |Crimes na internet:   interpretados pelos tribunais: repertório de jurisprudência e legislação. |2009|9788572836524|Bauru, SP: EDIPRO|342
97456852|301076|8|28/11/2014|12/02/2015|004.6026 C929 Ac.301076|INTERNET - LEIS|VIEIRA, Jair Lot. |Crimes na internet:   interpretados pelos tribunais: repertório de jurisprudência e legislação. |2009|9788572836524|Bauru, SP: EDIPRO|342
97456853|301076|9|28/11/2014|12/02/2015|004.6026 C929 Ac.301076|INTERNET - LEIS|VIEIRA, Jair Lot. |Crimes na internet:   interpretados pelos tribunais: repertório de jurisprudência e legislação. |2009|9788572836524|Bauru, SP: EDIPRO|342
97484975|308768|1|23/03/2016|23/05/2016|379.81 S237g Ac.308768|EDUCAÇÃO E ESTADO - BRASIL|SANTOS, Pablo Silva Machado Bispo dos. |Guia prático da política educacional no Brasil:   ações, planos, programas e impactos . |2015|9788522118649|2. ed. São Paulo: Cengage Learning|342
97484976|308768|2|23/03/2016|23/05/2016|379.81 S237g Ac.308768|EDUCAÇÃO E ESTADO - BRASIL|SANTOS, Pablo Silva Machado Bispo dos. |Guia prático da política educacional no Brasil:   ações, planos, programas e impactos . |2015|9788522118649|2. ed. São Paulo: Cengage Learning|342
97484977|308768|3|23/03/2016|23/05/2016|379.81 S237g Ac.308768|EDUCAÇÃO E ESTADO - BRASIL|SANTOS, Pablo Silva Machado Bispo dos. |Guia prático da política educacional no Brasil:   ações, planos, programas e impactos . |2015|9788522118649|2. ed. São Paulo: Cengage Learning|342
97484978|308768|4|23/03/2016|23/05/2016|379.81 S237g Ac.308768|EDUCAÇÃO E ESTADO - BRASIL|SANTOS, Pablo Silva Machado Bispo dos. |Guia prático da política educacional no Brasil:   ações, planos, programas e impactos . |2015|9788522118649|2. ed. São Paulo: Cengage Learning|342
97484979|308768|5|23/03/2016|23/05/2016|379.81 S237g Ac.308768|EDUCAÇÃO E ESTADO - BRASIL|SANTOS, Pablo Silva Machado Bispo dos. |Guia prático da política educacional no Brasil:   ações, planos, programas e impactos . |2015|9788522118649|2. ed. São Paulo: Cengage Learning|342
97484980|308768|6|23/03/2016|23/05/2016|379.81 S237g Ac.308768|EDUCAÇÃO E ESTADO - BRASIL|SANTOS, Pablo Silva Machado Bispo dos. |Guia prático da política educacional no Brasil:   ações, planos, programas e impactos . |2015|9788522118649|2. ed. São Paulo: Cengage Learning|342
97484981|308768|7|23/03/2016|23/05/2016|379.81 S237g Ac.308768|EDUCAÇÃO E ESTADO - BRASIL|SANTOS, Pablo Silva Machado Bispo dos. |Guia prático da política educacional no Brasil:   ações, planos, programas e impactos . |2015|9788522118649|2. ed. São Paulo: Cengage Learning|342
97484982|308768|8|23/03/2016|23/05/2016|379.81 S237g Ac.308768|EDUCAÇÃO E ESTADO - BRASIL|SANTOS, Pablo Silva Machado Bispo dos. |Guia prático da política educacional no Brasil:   ações, planos, programas e impactos . |2015|9788522118649|2. ed. São Paulo: Cengage Learning|342
97484983|308768|9|23/03/2016|23/05/2016|379.81 S237g Ac.308768|EDUCAÇÃO E ESTADO - BRASIL|SANTOS, Pablo Silva Machado Bispo dos. |Guia prático da política educacional no Brasil:   ações, planos, programas e impactos . |2015|9788522118649|2. ed. São Paulo: Cengage Learning|342
97446609|298698|1|01/05/2014|06/08/2014|420.7 S237e Ac.298698|LÍNGUA INGLESA - ESTUDO  ENSINO|SANTOS, Denise. |Ensino de língua inglesa:   foco em estratégias. |2012|9788578441050|Barueri: Disal|343
97447636|298698|2|01/05/2014|14/08/2014|420.7 S237e Ac.298698|LÍNGUA INGLESA - ESTUDO  ENSINO|SANTOS, Denise. |Ensino de língua inglesa:   foco em estratégias. |2012|9788578441050|Barueri: Disal|343
97462301|302423|1|24/03/2014|04/05/2015|V331c Ac.302423|PESQUISA E METODOLOGIA|VASCONCELOS, Eduardo Mourão. |Complexidade e pesquisa interdisciplinar:   epistemologia e metodologia operativa . |2002|8532627919|Petrópolis, RJ: Vozes|343
97489055|309927|1|27/06/2016|15/07/2016|809.1 M528m Ac.309927|POESIA|MELO NETO, João Cabral de. |Melhores poemas João Cabral de Melo Neto. |2010|9788526014701|10. ed. São Paulo: Global|344
97489056|309927|2|27/06/2016|15/07/2016|809.1 M528m Ac.309927|POESIA|MELO NETO, João Cabral de. |Melhores poemas João Cabral de Melo Neto. |2010|9788526014701|10. ed. São Paulo: Global|344
97489057|309927|3|27/06/2016|15/07/2016|809.1 M528m Ac.309927|POESIA|MELO NETO, João Cabral de. |Melhores poemas João Cabral de Melo Neto. |2010|9788526014701|10. ed. São Paulo: Global|344
97489061|296436|1|23/06/2016|15/07/2016|813 S736g Ac.296436|FICÇÃO NORTE-AMERICANA|SPARKS, Nicholas. |O guardião. |2013|9788580411140|São Paulo: Arqueiro|345
97462292|287540|1|04/05/2015|04/05/2015|373.2460981 P285 Ac.287540|ENSINO PROFISSIONAL - BRASIL|BARCELOS, Patrícia  (Coord.). |Um passado vestido de futuro:   fragmentos da memória da rede federal de educação profissional e tecnológica . |2012|9788564124080|Brasília, DF: Editora IFB|346
97462293|287540|2|04/05/2015|04/05/2015|373.2460981 P285 Ac.287540|ENSINO PROFISSIONAL - BRASIL|BARCELOS, Patrícia  (Coord.). |Um passado vestido de futuro:   fragmentos da memória da rede federal de educação profissional e tecnológica . |2012|9788564124080|Brasília, DF: Editora IFB|346
97483502|308471|1|30/01/2016|12/05/2016|629.895 P971a Ac.308471|CONTROLADORES PROGRAMÁVEIS|PRUDENTE, Francesco. |Automação industrial:   PLC : programação e instalação. |2010|9788521617037|Rio de Janeiro: LTC|347
97483503|308471|2|30/01/2016|12/05/2016|629.895 P971a Ac.308471|CONTROLADORES PROGRAMÁVEIS|PRUDENTE, Francesco. |Automação industrial:   PLC : programação e instalação. |2010|9788521617037|Rio de Janeiro: LTC|347
97482095|277454|1|30/01/2016|25/04/2016|629.8 M827e 2. ed. Ac.277454|ENGENHARIA DO CONTROLE AUTOMÁTICO|MORAES, Cícero Couto de; CASTRUCCI, Plínio. |Engenharia de automação industrial. |2007|9788521615323|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|347
97482096|277454|2|30/01/2016|25/04/2016|629.8 M827e 2. ed. Ac.277454|ENGENHARIA DO CONTROLE AUTOMÁTICO|MORAES, Cícero Couto de; CASTRUCCI, Plínio. |Engenharia de automação industrial. |2007|9788521615323|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|347
97482097|277454|3|30/01/2016|25/04/2016|629.8 M827e 2. ed. Ac.277454|ENGENHARIA DO CONTROLE AUTOMÁTICO|MORAES, Cícero Couto de; CASTRUCCI, Plínio. |Engenharia de automação industrial. |2007|9788521615323|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|347
97482098|277454|4|30/01/2016|25/04/2016|629.8 M827e 2. ed. Ac.277454|ENGENHARIA DO CONTROLE AUTOMÁTICO|MORAES, Cícero Couto de; CASTRUCCI, Plínio. |Engenharia de automação industrial. |2007|9788521615323|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|347
97482099|277454|5|30/01/2016|25/04/2016|629.8 M827e 2. ed. Ac.277454|ENGENHARIA DO CONTROLE AUTOMÁTICO|MORAES, Cícero Couto de; CASTRUCCI, Plínio. |Engenharia de automação industrial. |2007|9788521615323|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|347
97482100|277454|6|30/01/2016|25/04/2016|629.8 M827e 2. ed. Ac.277454|ENGENHARIA DO CONTROLE AUTOMÁTICO|MORAES, Cícero Couto de; CASTRUCCI, Plínio. |Engenharia de automação industrial. |2007|9788521615323|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|347
97482101|277454|7|30/01/2016|25/04/2016|629.8 M827e 2. ed. Ac.277454|ENGENHARIA DO CONTROLE AUTOMÁTICO|MORAES, Cícero Couto de; CASTRUCCI, Plínio. |Engenharia de automação industrial. |2007|9788521615323|2. ed. Rio de Janeiro: Livros Técnicos e Científicos|347
97488829|190022|1|23/06/2016|12/07/2016|823 R884h Ac.190022|FICÇÃO INGLESA|ROWLING, J. K. |Harry Potter e o prisioneiro de Azkaban. |2000|8532512062|Rio de Janeiro: Rocco|348
97449280|299147|1|13/08/2014|28/08/2014|510.285 M543m Ac.299147|MATEMÁTICA - PROCESSAMENTO DE DADOS|MENEZES, Paulo Blauth. |Matemática discreta para computação e informática. |2013|9788582600245|4. ed. Porto Alegre: Bookman|348
97449281|299147|2|13/08/2014|28/08/2014|510.285 M543m Ac.299147|MATEMÁTICA - PROCESSAMENTO DE DADOS|MENEZES, Paulo Blauth. |Matemática discreta para computação e informática. |2013|9788582600245|4. ed. Porto Alegre: Bookman|348
97449282|299147|3|13/08/2014|28/08/2014|510.285 M543m Ac.299147|MATEMÁTICA - PROCESSAMENTO DE DADOS|MENEZES, Paulo Blauth. |Matemática discreta para computação e informática. |2013|9788582600245|4. ed. Porto Alegre: Bookman|348
97449283|299147|4|13/08/2014|28/08/2014|510.285 M543m Ac.299147|MATEMÁTICA - PROCESSAMENTO DE DADOS|MENEZES, Paulo Blauth. |Matemática discreta para computação e informática. |2013|9788582600245|4. ed. Porto Alegre: Bookman|348
97449284|299147|5|13/08/2014|28/08/2014|510.285 M543m Ac.299147|MATEMÁTICA - PROCESSAMENTO DE DADOS|MENEZES, Paulo Blauth. |Matemática discreta para computação e informática. |2013|9788582600245|4. ed. Porto Alegre: Bookman|348
97449285|299147|6|13/08/2014|28/08/2014|510.285 M543m Ac.299147|MATEMÁTICA - PROCESSAMENTO DE DADOS|MENEZES, Paulo Blauth. |Matemática discreta para computação e informática. |2013|9788582600245|4. ed. Porto Alegre: Bookman|348
97449286|299147|7|13/08/2014|28/08/2014|510.285 M543m Ac.299147|MATEMÁTICA - PROCESSAMENTO DE DADOS|MENEZES, Paulo Blauth. |Matemática discreta para computação e informática. |2013|9788582600245|4. ed. Porto Alegre: Bookman|348
97449287|299147|8|13/08/2014|28/08/2014|510.285 M543m Ac.299147|MATEMÁTICA - PROCESSAMENTO DE DADOS|MENEZES, Paulo Blauth. |Matemática discreta para computação e informática. |2013|9788582600245|4. ed. Porto Alegre: Bookman|348
97449288|299147|9|13/08/2014|28/08/2014|510.285 M543m Ac.299147|MATEMÁTICA - PROCESSAMENTO DE DADOS|MENEZES, Paulo Blauth. |Matemática discreta para computação e informática. |2013|9788582600245|4. ed. Porto Alegre: Bookman|348
97483637|307810|1|09/03/2016|13/05/2016|303.4 H341c Ac.307810|MUDANÇA SOCIAL|HARVEY, David. |Condição pós-moderna:   uma pesquisa sobre as origens da mudança cultural. |2014|9788515006793|25. ed. São Paulo: Loyola|348
97483638|307810|2|09/03/2016|13/05/2016|303.4 H341c Ac.307810|MUDANÇA SOCIAL|HARVEY, David. |Condição pós-moderna:   uma pesquisa sobre as origens da mudança cultural. |2014|9788515006793|25. ed. São Paulo: Loyola|348
97483639|307810|3|09/03/2016|13/05/2016|303.4 H341c Ac.307810|MUDANÇA SOCIAL|HARVEY, David. |Condição pós-moderna:   uma pesquisa sobre as origens da mudança cultural. |2014|9788515006793|25. ed. São Paulo: Loyola|348
97483640|307810|4|09/03/2016|13/05/2016|303.4 H341c Ac.307810|MUDANÇA SOCIAL|HARVEY, David. |Condição pós-moderna:   uma pesquisa sobre as origens da mudança cultural. |2014|9788515006793|25. ed. São Paulo: Loyola|348
97488821|309835|1|23/06/2016|12/07/2016|813 G796w Ac.309835|FICÇÃO NORTE-AMERICANA|GREEN, John; LEVITHAN, David. |Will & Will:   um nome, um destino. |2013|9788501093882|5.ed. Rio de Janeiro: São Paulo: Galera Record|348
97463506|302779|1|25/05/2015|25/05/2015|515 F599 2006 Ac.302779|ANÁLISE MATEMÁTICA E CÁLCULO|FLEMMING, Diva Marília; LUZ, Elisa Flemming; WAGNER, Christian. |Cálculo I:   livro didático . |2006|8560694862|4. ed. rev. Palhoça: UnisulVirtual|348
97459621|100589|1|16/03/2015|16/03/2015|B869.3 S676x Ac.100589|FICÇÃO BRASILEIRA|SOARES, Jô. |O xangô de Baker Street :  romance. |1995|8571644829 : |São Paulo: Cia das Letras|349
97482447|276751|1|30/01/2016|29/04/2016|620.11 P123m Ac.276751|Engenharia de materiais|PADILHA, Angelo Fernando. |Materiais de engenharia:   microestrutura e propriedades . |2007|8528904423|São Paulo: Hemus|349
97482448|276751|2|26/02/2016|29/04/2016|620.11 P123m Ac.276751|Engenharia de materiais|PADILHA, Angelo Fernando. |Materiais de engenharia:   microestrutura e propriedades . |2007|8528904423|São Paulo: Hemus|349
97451069|287240|1|31/10/2013|25/09/2014|515 B764c Ac.287240|ANÁLISE MATEMÁTICA E CÁLCULO|BOULOS, Paulo; ABUD, Zara Issa. |Cálculo diferencial e integral:   volume 2 . |2012|853461458X|São Paulo: Pearson Makron Books|349
97451070|287240|2|31/10/2013|25/09/2014|515 B764c Ac.287240|ANÁLISE MATEMÁTICA E CÁLCULO|BOULOS, Paulo; ABUD, Zara Issa. |Cálculo diferencial e integral:   volume 2 . |2012|853461458X|São Paulo: Pearson Makron Books|349
97451071|287240|3|31/10/2013|25/09/2014|515 B764c Ac.287240|ANÁLISE MATEMÁTICA E CÁLCULO|BOULOS, Paulo; ABUD, Zara Issa. |Cálculo diferencial e integral:   volume 2 . |2012|853461458X|São Paulo: Pearson Makron Books|349
97451072|287240|4|31/10/2013|25/09/2014|515 B764c Ac.287240|ANÁLISE MATEMÁTICA E CÁLCULO|BOULOS, Paulo; ABUD, Zara Issa. |Cálculo diferencial e integral:   volume 2 . |2012|853461458X|São Paulo: Pearson Makron Books|349
97451073|287240|5|31/10/2013|25/09/2014|515 B764c Ac.287240|ANÁLISE MATEMÁTICA E CÁLCULO|BOULOS, Paulo; ABUD, Zara Issa. |Cálculo diferencial e integral:   volume 2 . |2012|853461458X|São Paulo: Pearson Makron Books|349
97459948|295462|1|01/09/2013|18/03/2015|B869.1 V468t Ac.295462|POESIA BRASILEIRA|VENTURA, Adão. |Textura afro. |1992|9788532903747|Belo Horizonte: Lê|35
97496996|295150|1|14/10/2016|02/12/2016|813 R585s Ac.295150|FICÇÃO NORTE-AMERICANA|RIORDAN, Rick. |A sombra da serpente. |2012|9788580572018|Rio de Janeiro: Intrínseca|350
97500559|312869|1|30/09/2016|16/03/2017|370.14 B147p Ac.312869|LINGUAGEM E EDUCAÇÃO|BAGNO, Marcos. |Preconceitos linguístico. |2015|9788579340987|São Paulo, SP: Parábola|350
97500560|312869|2|30/09/2016|16/03/2017|370.14 B147p Ac.312869|LINGUAGEM E EDUCAÇÃO|BAGNO, Marcos. |Preconceitos linguístico. |2015|9788579340987|São Paulo, SP: Parábola|350
97500561|312869|3|30/09/2016|16/03/2017|370.14 B147p Ac.312869|LINGUAGEM E EDUCAÇÃO|BAGNO, Marcos. |Preconceitos linguístico. |2015|9788579340987|São Paulo, SP: Parábola|350
97500562|312869|4|30/09/2016|16/03/2017|370.14 B147p Ac.312869|LINGUAGEM E EDUCAÇÃO|BAGNO, Marcos. |Preconceitos linguístico. |2015|9788579340987|São Paulo, SP: Parábola|350
97500563|312869|5|30/09/2016|16/03/2017|370.14 B147p Ac.312869|LINGUAGEM E EDUCAÇÃO|BAGNO, Marcos. |Preconceitos linguístico. |2015|9788579340987|São Paulo, SP: Parábola|350
97500564|312869|6|30/09/2016|16/03/2017|370.14 B147p Ac.312869|LINGUAGEM E EDUCAÇÃO|BAGNO, Marcos. |Preconceitos linguístico. |2015|9788579340987|São Paulo, SP: Parábola|350
97500565|312869|7|30/09/2016|16/03/2017|370.14 B147p Ac.312869|LINGUAGEM E EDUCAÇÃO|BAGNO, Marcos. |Preconceitos linguístico. |2015|9788579340987|São Paulo, SP: Parábola|350
97500566|312869|8|30/09/2016|16/03/2017|370.14 B147p Ac.312869|LINGUAGEM E EDUCAÇÃO|BAGNO, Marcos. |Preconceitos linguístico. |2015|9788579340987|São Paulo, SP: Parábola|350
97459761|295505|1|01/09/2013|17/03/2015|843 B234e Ac.295505|FICÇÃO FRANCESA|BARBERY, Muriel. |A elegância do ouriço. |2013|9788581430706|São Paulo: Pearson Education do Brasil|350
97482849|307120|1|26/02/2016|04/05/2016|004.07 C254i Ac.307120|PROCESSAMENTO DE DADOS - ESTUDO E ENSINO|CAPRON, H. L.; JOHNSON, J. A. |Introdução à informática. |2004|9788587918888|8. ed. São Paulo: Pearson Prentice Hall|350
97482850|307120|2|26/02/2016|04/05/2016|004.07 C254i Ac.307120|PROCESSAMENTO DE DADOS - ESTUDO E ENSINO|CAPRON, H. L.; JOHNSON, J. A. |Introdução à informática. |2004|9788587918888|8. ed. São Paulo: Pearson Prentice Hall|350
97496175|307120|3|24/10/2016|23/11/2016|004.07 C254i Ac.307120|PROCESSAMENTO DE DADOS - ESTUDO E ENSINO|CAPRON, H. L.; JOHNSON, J. A. |Introdução à informática. |2004|9788587918888|8. ed. São Paulo: Pearson Prentice Hall|350
97496176|307120|4|24/10/2016|23/11/2016|004.07 C254i Ac.307120|PROCESSAMENTO DE DADOS - ESTUDO E ENSINO|CAPRON, H. L.; JOHNSON, J. A. |Introdução à informática. |2004|9788587918888|8. ed. São Paulo: Pearson Prentice Hall|350
97483919|290107|1|23/03/2016|16/05/2016|305.8 M435c Ac.290107|ETNOLOGIA|DAMATTA, Roberto. |Carnavais, malandros e heróis:   para uma sociologia do dilema brasileiro. |1997|8532507603|6. ed. Rio de Janeiro: Rocco|350
97483920|290107|2|23/03/2016|16/05/2016|305.8 M435c Ac.290107|ETNOLOGIA|DAMATTA, Roberto. |Carnavais, malandros e heróis:   para uma sociologia do dilema brasileiro. |1997|8532507603|6. ed. Rio de Janeiro: Rocco|350
97483921|290107|3|23/03/2016|16/05/2016|305.8 M435c Ac.290107|ETNOLOGIA|DAMATTA, Roberto. |Carnavais, malandros e heróis:   para uma sociologia do dilema brasileiro. |1997|8532507603|6. ed. Rio de Janeiro: Rocco|350
97483922|290107|4|23/03/2016|16/05/2016|305.8 M435c Ac.290107|ETNOLOGIA|DAMATTA, Roberto. |Carnavais, malandros e heróis:   para uma sociologia do dilema brasileiro. |1997|8532507603|6. ed. Rio de Janeiro: Rocco|350
97483923|290107|5|23/03/2016|16/05/2016|305.8 M435c Ac.290107|ETNOLOGIA|DAMATTA, Roberto. |Carnavais, malandros e heróis:   para uma sociologia do dilema brasileiro. |1997|8532507603|6. ed. Rio de Janeiro: Rocco|350
97483924|290107|6|23/03/2016|16/05/2016|305.8 M435c Ac.290107|ETNOLOGIA|DAMATTA, Roberto. |Carnavais, malandros e heróis:   para uma sociologia do dilema brasileiro. |1997|8532507603|6. ed. Rio de Janeiro: Rocco|350
97501341|297909|1|14/10/2016|11/04/2017|813 C343es Ac.297909|FICÇÃO NORTE-AMERICANA|CASS, Kiera. |A escolha. |2014|9788565765374|São Paulo: Seguinte|351
97488990|309911|1|23/06/2016|14/07/2016|813 W259r Ac.309911|FICÇÃO NORTE-AMERICANA|WARD, J. R. |Um romance inesquecível. |2014|9788579306099|São Paulo: Universo dos Livros|351
97465979|303382|1|28/11/2014|25/06/2015|658.001 L142t Ac.303382|ADMINISTRAÇÃO - FILOSOFIA|LACOMBE, Francisco. |Teoria geral da administração. |2009|9788502084148|1ª. São Paulo: Saraiva|351
97465980|303382|2|28/11/2014|25/06/2015|658.001 L142t Ac.303382|ADMINISTRAÇÃO - FILOSOFIA|LACOMBE, Francisco. |Teoria geral da administração. |2009|9788502084148|1ª. São Paulo: Saraiva|351
97451636|299725|1|31/10/2013|06/10/2014|330.981 F992f Ac.299725|BRASIL - CONDIÇÕES ECONÔMICAS|FURTADO, Celso. |Formação econômica do Brasil. |2007|9788535909524|34. ed. São Paulo: Cia das Letras|351
97451637|299725|2|31/10/2013|06/10/2014|330.981 F992f Ac.299725|BRASIL - CONDIÇÕES ECONÔMICAS|FURTADO, Celso. |Formação econômica do Brasil. |2007|9788535909524|34. ed. São Paulo: Cia das Letras|351
97447829|298855|1|24/07/2014|18/08/2014|519.5 D751e Ac.298855|ESTATÍSTICA MATEMÁTICA|DOWNING, Douglas; CLARK, Jeffrey. |Estatística aplicada. |2011|9788502104167|3. ed. São Paulo: Saraiva|351
